ticker,displayName,securityType,isCore,yahooSymbol,localEvents,reachable,epsQuarters,revQuarters,hasTtmRevenue,hasTtmEbitda,priceBars,priceReachable,state,reasons
PLEJD SS,"Plejd AB",operating,false,PLEJD.ST,4,true,4,3,true,true,20,true,OK,
600787 CH,"CMST Development Co.,Ltd.",operating,false,600787.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
002276 C1,"Zhejiang Wanma Co.",operating,false,002276.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
1612 TT,"Hong Tai Electric Industrial Co.",operating,false,1612.TW,4,true,4,0,true,true,22,true,OK,
HKTGF US,"Hikari Tsushin",operating,false,HKTGF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
IBADF US,"Inaba Denki Sangyo Co.,Ltd.",operating,false,IBADF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
9760 JP,"Shingakukai Holdings Co.,Ltd.",operating,false,9760.T,2,true,2,0,true,true,21,true,OK,
5950 JP,"Japan Power Fastening Co.,Ltd.",operating,false,5950.T,2,true,2,0,true,true,21,true,OK,
2C6 GR,"China Development Bank Financial Leasing Co.",operating,false,2C6.F,0,true,0,0,true,false,21,true,PARTIAL,no-past-quarters
EUCA4 BZ,"Eucatex S.A. Indústria e Comércio",operating,false,EUCA4.SA,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
603959 CH,"Hunan Baili Engineering Sci&Tech Co.,Ltd",operating,false,603959.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
000826 C1,"TUS Environmental Science and Technology Development Co.",operating,false,000826.SZ,0,true,0,4,true,true,22,true,PARTIAL,no-past-quarters
7OK GR,"Okeanis Eco Tankers",operating,false,7OK.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
0393 HK,"Glorious Sun Enterprises",operating,false,0393.HK,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
002671 C1,"Shandong Longquan Pipe Industry Co.,Ltd",operating,false,002671.SZ,1,true,1,4,true,true,22,true,OK,
301314 C1,"Zhuhai Kles Technologyco.,Ltd",operating,false,301314.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
HNWAF US,"Hanwa Co.",operating,false,HNWAF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
GSDDE TI,"GSD Denizcilik Gayrimenkul Insaat Sanayi ve Ticaret A.S.",operating,false,GSDDE.IS,1,true,1,0,true,true,19,true,OK,
AF8 GR,"AF Gruppen ASA",operating,false,AF8.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
2236 HK,"Wison Engineering Services Co.",operating,false,2236.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
300929 C1,"Anhui Huaqi Environmental Protection & Technology Co.",operating,false,300929.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
AMA-R TB,"Ama Marine Public Company",operating,false,AMA-R.BK,0,true,0,2,true,true,21,true,PARTIAL,no-past-quarters
AMA TB,"Ama Marine Public Company",operating,false,AMA.BK,1,true,1,2,true,true,21,true,OK,
RMGNF US,"RHI Magnesita",operating,false,RMGNF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
688597 CH,"Beijing Yupont Electric Power Technology Co.",operating,false,688597.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
BYGGP SS,"ByggPartner Gruppen AB (publ)",operating,false,BYGGP.ST,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
603321 CH,"Zhejiang Meilun Elevator Co.",operating,false,603321.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
CKNHF US,"Clarkson",operating,false,CKNHF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
TODCF US,"",operating,false,TODCF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
688038 CH,"Wuhan Citms Technology CO.,LTD.",operating,false,688038.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
BKNG CN,"BOOKING CDR (CAD HEDGED)",operating,false,BKNG.NE,0,true,0,4,true,true,1,true,PARTIAL,no-past-quarters|thin-price-history
7220 JP,"Musashi Seimitsu Industry Co.",operating,false,7220.T,2,true,2,0,true,true,21,true,OK,
3097 JP,"The Monogatari",operating,false,3097.T,2,true,2,0,true,true,21,true,OK,
D1HI34 BZ,"D.R. Horton",operating,false,D1HI34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
NION MM,"NIO",operating,false,NION.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
HESAY US,"Hermès International Société en commandite par actions",operating,false,HESAY,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
001465 KS,"BYC Co.",operating,false,001465.KS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
PTSP IJ,"PT Pioneerindo Gourmet International Tbk",operating,false,PTSP.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
013890 KS,"Zinus",operating,false,013890.KS,3,true,3,4,true,true,21,true,OK,
HESAF US,"Hermès International Société en commandite par actions",operating,false,HESAF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
ECII IJ,"PT Electronic City Indonesia Tbk",operating,false,ECII.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
2659 JP,"SAN-A CO.,LTD.",operating,false,2659.T,2,true,2,0,true,true,21,true,OK,
IDEXY US,"Industria de Diseño Textil, S.A.",operating,false,IDEXY,0,true,0,3,true,true,19,true,PARTIAL,no-past-quarters
DUNI IT,"Duniec Bros.",operating,false,DUNI.TA,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
DPZ MM,"Domino's Pizza",operating,false,DPZ.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
0R16 LN,"MCDONALD'S CORP MCDONALD'S ORD",operating,false,0R16.L,0,true,0,0,true,true,1,true,PARTIAL,no-past-quarters|thin-price-history
TOM GR,"Toyota Motor",operating,false,TOM.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
3569 JP,"Seiren Co.,Ltd.",operating,false,3569.T,2,true,2,0,true,true,21,true,OK,
7685 JP,"BuySell Technologies Co.,Ltd.",operating,false,7685.T,4,true,4,0,true,true,21,true,OK,
IDEXF US,"Industria de Diseño Textil, S.A.",operating,false,IDEXF,0,true,0,3,true,true,19,true,PARTIAL,no-past-quarters
HOND34 BZ,"Honda Motor Co.",operating,false,HOND34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
9948 JP,"ARCS Company",operating,false,9948.T,2,true,2,0,true,true,21,true,OK,
241590 KS,"Hwaseung Enterprise Co.",operating,false,241590.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
TOM AV,"Toyota Motor",operating,false,TOM.VI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
9950 JP,"Hachi-Ban Co.",operating,false,9950.T,2,true,2,1,true,true,21,true,OK,
2798 JP,"Y's Table",operating,false,2798.T,2,true,2,0,true,true,21,true,OK,
003018 C1,"JinFu Technology Co.",operating,false,003018.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
N3IA GR,"NIO",operating,false,N3IA.F,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
3320 JP,"Cross Plus",operating,false,3320.T,2,true,2,0,true,true,21,true,OK,
MOTR LN,"Motorpoint Group",operating,false,MOTR.L,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
000700 C1,"Jiangnan Mould & Plastic Technology Co.",operating,false,000700.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
1C9A GR,"CCL Industries",operating,false,1C9A.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
301488 C1,"Longhorn Auto Co.",operating,false,301488.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
7271 JP,"Yasunaga",operating,false,7271.T,2,true,2,0,true,true,21,true,OK,
605318 CH,"Fsilon Furnishing and Construction Materials",operating,false,605318.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
301529 C1,"WuHu Foresight Technology Co.,Ltd.",operating,false,301529.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
BIL IN,"Bhartiya International",operating,false,BIL.BO,2,true,2,2,true,true,21,true,OK,
3943 JP,"Ohishi Sangyo Co.",operating,false,3943.T,2,true,2,0,true,true,21,true,OK,
CART US,"Maplebear",operating,false,CART,4,true,4,4,true,true,19,true,OK,
0045 HK,"The Hongkong and Shanghai Hotels",operating,false,0045.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
GWLLY US,"Great Wall Motor Company",operating,false,GWLLY,0,true,0,1,true,true,19,true,PARTIAL,no-past-quarters
3560 JP,"Hobonichi Co.",operating,false,3560.T,2,true,2,0,true,true,21,true,OK,
HLLGY US,"HELLA GmbH & Co. KGaA",operating,false,HLLGY,0,true,0,4,true,true,19,true,PARTIAL,no-past-quarters
4331 JP,"Take and Give. Needs Co.",operating,false,4331.T,1,true,1,0,true,true,21,true,OK,
1MU GR,"Murphy USA",operating,false,1MU.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
9690 HK,"TUHU Car",operating,false,9690.HK,4,true,4,0,true,true,21,true,OK,
FUH GR,"Subaru",operating,false,FUH.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
1316 HK,"Nexteer Automotive Group",operating,false,1316.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
301061 C1,"MotoMotion China",operating,false,301061.SZ,4,true,4,2,true,true,22,true,OK,
RNDOF US,"Round One",operating,false,RNDOF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
600148 CH,"Changchun Yidong Clutch CO.,LTD",operating,false,600148.SS,1,true,1,1,true,true,22,true,OK,
9IL GR,"Bally's Intralot S.A.",operating,false,9IL.F,0,true,0,1,true,true,21,true,PARTIAL,no-past-quarters
8395 HK,"ZXZN Qi-House Holdings",operating,false,8395.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
CWB GR,"Currys",operating,false,CWB.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
SBUX80 TB,"Starbucks",operating,false,SBUX80.BK,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
001209 C1,"Guangdong Hongxing Industrial Co.",operating,false,001209.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
SWADEIN IN,"Swadeshi Industries & Leasing",operating,false,SWADEIN.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
2521 HK,"Shenghui Cleanness Group Holdings",operating,false,2521.HK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
301229 C1,"Jiangsu New Technology Group Co.,Ltd.",operating,false,301229.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
SHRIDINE IN,"Shri Dinesh Mills",operating,false,SHRIDINE.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
1CEC IM,"CECONOMY",operating,false,1CEC.MI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
WN30 GR,"Woolworths Holdings",operating,false,WN30.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
SYM LN,"Symphony Environmental Technologies",operating,false,SYM.L,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
CEC AV,"Ceconomy",operating,false,CEC.VI,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
PSNY US,"Polestar Automotive Holding UK",operating,false,PSNY,4,true,4,2,true,true,19,true,OK,
CEC GR,"Ceconomy",operating,false,CEC.DE,1,true,1,4,true,true,20,true,OK,
SFRGY US,"Salvatore Ferragamo S.p.A.",operating,false,SFRGY,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
002836 C1,"Guangdong New Grand Long Packing Co.",operating,false,002836.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
BOBS US,"Bob's Discount Furniture",operating,false,BOBS,2,true,2,2,true,true,19,true,OK,
9978 JP,"Bunkyodo Group Holdings Co.",operating,false,9978.T,2,true,2,0,true,true,21,true,OK,
600241 CH,"Liaoning Shidai Wanheng Co.,Ltd.",operating,false,600241.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
TAH AU,"Tabcorp Holdings",operating,false,TAH.AX,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
MTTRY US,"Ceconomy",operating,false,MTTRY,0,true,0,4,true,true,19,true,PARTIAL,no-past-quarters
LOR GR,"L'Oréal S.A.",operating,false,LOR.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
OR FP,"L'Oréal S.A.",operating,false,OR.PA,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
GNC LN,"Greencore Group",operating,false,GNC.L,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
ITIC IJ,"PT Indonesian Tobacco Tbk",operating,false,ITIC.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
044820 KS,"Cosmax BTI",operating,false,044820.KS,0,true,0,1,true,true,21,true,PARTIAL,no-past-quarters
HATSUN IN,"Hatsun Agro Product",operating,false,HATSUN.NS,3,true,3,3,true,true,22,true,OK,
123330 KS,"Genic Co.",operating,false,123330.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
LORA GR,"L'Oréal S.A.",operating,false,LORA.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
011155 KS,"CJ Seafood",operating,false,011155.KS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
9869 JP,"Kato Sangyo Co.",operating,false,9869.T,2,true,2,0,true,true,21,true,OK,
MRAT IJ,"PT Mustika Ratu Tbk",operating,false,MRAT.JK,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
0QOS LN,"PepsiCo",operating,false,0QOS.L,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
ESSITY-A SS,"Essity AB (publ)",operating,false,ESSITY-A.ST,0,true,0,3,true,true,20,true,PARTIAL,no-past-quarters
ESSITY-B SS,"Essity AB (publ)",operating,false,ESSITY-B.ST,4,true,4,3,true,true,20,true,OK,
PHMO34 BZ,"Philip Morris International",operating,false,PHMO34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
068930 KS,"Digital Daesung Co.",operating,false,068930.KQ,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
004415 KS,"Seoul Food Industrial.Co.,Ltd",operating,false,004415.KS,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
1377 JP,"Sakata Seed",operating,false,1377.T,2,true,2,0,true,true,21,true,OK,
2714 HK,"Muyuan Foods Group Co.",operating,false,2714.HK,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
001130 KS,"Daehan Flour Mills Co.,Ltd",operating,false,001130.KS,4,true,4,0,true,true,21,true,OK,
PEP US,"PepsiCo",operating,false,PEP,4,true,4,4,true,true,20,true,OK,
3288 HK,"Foshan Haitian Flavouring and Food Company",operating,false,3288.HK,3,true,3,3,true,true,21,true,OK,
237880 KS,"CLIO Cosmetics Co.,Ltd",operating,false,237880.KQ,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
JSNSF US,"J Sainsbury",operating,false,JSNSF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
SB7 GR,"Saputo",operating,false,SB7.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
UNICY US,"Unicharm",operating,false,UNICY,0,true,0,4,true,true,19,true,PARTIAL,no-past-quarters
DAR US,"Darling Ingredients",operating,false,DAR,4,true,4,4,true,true,19,true,OK,
KRISHIVAL IN,"Krishival Foods",operating,false,KRISHIVAL.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
3080 JP,"Jason Co.",operating,false,3080.T,2,true,2,0,true,true,21,true,OK,
CRHKY US,"China Resources Beer (Holdings) Company",operating,false,CRHKY,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
000048 C1,"Shenzhen Kingkey Smart Agriculture Times Co.,Ltd",operating,false,000048.SZ,0,true,0,1,true,true,22,true,PARTIAL,no-past-quarters
DNUT MM,"Krispy Kreme",operating,false,DNUT.MX,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
025870 KS,"Silla Sg Co.",operating,false,025870.KQ,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
MNHVF US,"Mowi ASA",operating,false,MNHVF,0,true,0,4,true,true,19,true,PARTIAL,no-past-quarters
IFBAGRO IN,"IFB Agro Industries",operating,false,IFBAGRO.NS,3,true,3,2,true,true,21,true,OK,
MICC NA,"THE MAGNUM ICE CREAM COMPANY N.",operating,false,MICC.AS,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
RBF-R TB,"R&B Food Supply Public Company",operating,false,RBF-R.BK,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
RBF TB,"R&B Food Supply Public Company",operating,false,RBF.BK,4,true,4,4,true,true,21,true,OK,
002100 C1,"TECON BIOLOGY Co.LTD",operating,false,002100.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
7RM GR,"The Magnum Ice Cream Company",operating,false,7RM.F,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
4BB GR,"Budweiser Brewing Company APAC",operating,false,4BB.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
002557 C1,"Chacha Food Company",operating,false,002557.SZ,4,true,4,3,true,true,22,true,OK,
CRHKF US,"China Resources Beer (Holdings) Company",operating,false,CRHKF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
002891 C1,"Yantai China Pet Foods Co.",operating,false,002891.SZ,4,true,4,3,true,true,22,true,OK,
603027 CH,"Qianhe Condiment and Food Co.",operating,false,603027.SS,0,true,0,3,true,true,22,true,PARTIAL,no-past-quarters
ASGARD IN,"Asgard Alcobev",operating,false,ASGARD.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
1220 TT,"Tai Roun Products Co.,Ltd.",operating,false,1220.TW,3,true,3,0,true,true,22,true,OK,
YDUQ3 BZ,"Yduqs Participações S.A.",operating,false,YDUQ3.SA,4,true,4,4,true,true,20,true,OK,
YKH0 GR,"Yakult Honsha Co.,Ltd.",operating,false,YKH0.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
003023 C1,"Chengdu Rainbow Appliance (Group) Shares Co.",operating,false,003023.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
OCDGF US,"Ocado Group",operating,false,OCDGF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
VTRU3 BZ,"Vitru Educação S.A.",operating,false,VTRU3.SA,4,true,4,4,true,true,20,true,OK,
MCSHF US,"Metcash",operating,false,MCSHF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
MG9 GR,"Metcash",operating,false,MG9.F,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
SUN-R TB,"Sunsweet Public Company",operating,false,SUN-R.BK,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
SUN TB,"Sunsweet Public Company",operating,false,SUN.BK,3,true,3,4,true,true,21,true,OK,
002495 C1,"Guangdong Jialong Food Co.",operating,false,002495.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
ZAPPFRESH IN,"DSM Fresh Foods",operating,false,ZAPPFRESH.BO,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
MTTWF US,"Metro",operating,false,MTTWF,0,true,0,4,true,true,19,true,PARTIAL,no-past-quarters
603151 CH,"Shandong Teamgene Technology Co.",operating,false,603151.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
600540 CH,"Xinjiang Sayram Modern Agriculture Co.",operating,false,600540.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
5138 MK,"Hap Seng Plantations Holdings Berhad",operating,false,5138.KL,1,true,1,4,true,true,22,true,OK,
CO3A GR,"Coty",operating,false,CO3A.F,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
3998 JP,"SuRaLa Net Co.,Ltd.",operating,false,3998.T,2,true,2,0,true,true,21,true,OK,
ADON IN,"ADON AGRO COMMODITIES",operating,false,ADON.BO,0,true,0,0,true,true,16,true,PARTIAL,no-past-quarters
4720 JP,"Johnan Academic Preparatory Institute",operating,false,4720.T,2,true,2,0,true,true,21,true,OK,
002732 C1,"Guangdong Yantang Dairy Co.",operating,false,002732.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
4918 JP,"Ivy Cosmetics",operating,false,4918.T,2,true,2,0,true,true,21,true,OK,
603536 CH,"Shandong Huifa Foodstuff Co.,Ltd.",operating,false,603536.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
0Q1S LN,"Verizon Communications",operating,false,0Q1S.L,0,true,0,3,true,true,21,true,PARTIAL,no-past-quarters
053210 KS,"KT Skylife Co.",operating,false,053210.KS,0,true,0,4,true,true,21,true,PARTIAL,no-past-quarters
VZ US,"Verizon Communications",operating,false,VZ,4,true,4,3,true,true,20,true,OK,
TMUS US,"T-Mobile US",operating,false,TMUS,4,true,4,4,true,true,20,true,OK,
SUNTV IN,"Sun TV Network",operating,false,SUNTV.NS,4,true,4,4,true,true,21,true,OK,
SINGTEL80 TB,"Singapore Telecommunications",operating,false,SINGTEL80.BK,0,true,0,0,true,true,21,true,PARTIAL,no-past-quarters
194480 KS,"Devsisters",operating,false,194480.KQ,1,true,1,4,true,true,21,true,OK,
2121 JP,"MIXI",operating,false,2121.T,2,true,2,0,true,true,21,true,OK,
SFTBF US,"SoftBank Group",operating,false,SFTBF,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
SFTBY US,"SoftBank Group",operating,false,SFTBY,0,true,0,0,true,true,19,true,PARTIAL,no-past-quarters
TTKOM TI,"Türk Telekomünikasyon Anonim Sirketi",operating,false,TTKOM.IS,0,true,0,3,true,true,19,true,PARTIAL,no-past-quarters
1024 HK,"Kuaishou Technology",operating,false,1024.HK,4,true,4,1,true,true,21,true,OK,
TEL NO,"Telenor ASA",operating,false,TEL.OL,4,true,4,3,true,true,20,true,OK,
BIDU34 BZ,"Baidu",operating,false,BIDU34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
V1OD34 BZ,"Vodafone Group Public Limited",operating,false,V1OD34.SA,0,true,0,0,true,true,20,true,PARTIAL,no-past-quarters
TELIA SS,"Telia Company AB (publ)",operating,false,TELIA.ST,4,true,4,4,true,true,20,true,OK,
0QZ1 LN,"AT&T INC. AT&T ORD",operating,false,0QZ1.L,0,true,0,0,true,true,1,true,PARTIAL,no-past-quarters|thin-price-history
R2BL34 BZ,"Roblox",operating,false,R2BL34.SA,0,true,0,4,true,true,20,true,PARTIAL,no-past-quarters
0QZO LN,"WALT DISNEY CO WALT DISNEY ORD",operating,false,0QZO.L,0,true,0,0,true,true,1,true,PARTIAL,no-past-quarters|thin-price-history
000839 C1,"CITIC Guoan Information Industry Co.",operating,false,000839.SZ,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
3911 JP,"Aiming",operating,false,3911.T,2,true,2,0,true,true,21,true,OK,
KUAISH01 TB,"Kuaishou Technology",operating,false,KUAISH01.BK,0,true,0,1,true,true,21,true,PARTIAL,no-past-quarters
603220 CH,"China Bester Group Telecom Co.",operating,false,603220.SS,0,true,0,0,true,true,22,true,PARTIAL,no-past-quarters
